#POSX POSY POSZ VELX VELY VELZ ID MASS U RHO HSML 
-0.0161953 0.0411673 0.0414553 -0.0144681 0.0088064 0.0208271 987 0.000679348 0.796299 21.2785 0.0726224 
-0.0496645 0.0503187 0.0496645 0.00550889 -0.00247488 -0.00550889 986 0.000679348 0.796282 14.2109 0.0824505 
-0.0415677 0.0113735 0.0415677 -0.00556734 -0.0378132 0.00556734 972 0.000679348 0.804662 21.6093 0.0722885 
-0.0410604 0.01853 0.0115151 -0.00158089 0.0208152 -0.012389 820 0.000679348 0.651855 27.2299 0.0670843 
-0.0414553 0.0411673 0.0161953 -0.0208271 0.0088064 0.0144681 834 0.000679348 0.796299 21.2785 0.0726224 
-0.0780476 0.0529348 0.0182672 -0.0270817 -0.0142816 -0.00975272 833 0.000679348 0.867877 12.5712 0.0864184 
-0.0753148 0.00988251 0.0168138 0.0148932 -0.039446 0.0276157 819 0.000679348 0.831932 16.7952 0.0787918 
-0.0775921 0.0213164 0.0557944 -0.0205437 0.0151241 0.00899431 971 0.000679348 0.859274 12.3898 0.0868271 
-0.0949687 0.0395055 0.0379817 0.0205267 0.0207957 0.00659774 985 0.000679348 0.909448 10.3533 0.091802 
-0.125071 0.0173666 0.0158482 0.0206509 -0.00744992 -0.0152279 818 0.000679348 0.854843 8.34353 0.0991339 
-0.12534 0.074877 -0.000247247 0.00514515 -0.00221941 -0.0605279 832 0.000679348 0.883001 6.72268 0.106002 
-0.0741562 0.124751 -0.000258587 0.00502416 -0.00883814 -0.0607243 861 0.000679348 0.882714 6.71904 0.105998 
-0.0958476 0.0958355 0.0515374 0.00441211 -0.00296972 0.00412759 998 0.000679348 0.948646 6.81278 0.106371 
-0.095048 0.0950679 0.050842 0.0123543 -0.00967608 -0.00131188 847 0.000679348 0.86133 6.94155 0.105536 
-0.142504 0.142441 0.0364064 0.16182 0.115249 -0.0187581 860 0.000679348 0.764114 3.66816 0.129521 
-0.142842 0.142104 0.0363949 -0.118394 -0.163121 -0.0136187 846 0.000679348 0.763752 3.66826 0.129519 
-0.108705 0.108408 0.108705 -0.000133091 -0.000759275 0.000133091 1140 0.000679348 0.853424 4.31449 0.122782 
-0.142421 0.0352339 0.142762 0.160681 -0.0239565 0.117698 1244 0.000679348 0.768741 3.70339 0.129127 
-0.142762 0.0352339 0.142421 -0.117698 -0.0239565 -0.160681 1114 0.000679348 0.768741 3.70339 0.129127 
-0.125455 -0.000255432 0.072509 0.0089429 -0.0604167 -0.0135993 970 0.000679348 0.88755 6.77496 0.10572 
-0.0971859 0.0505702 0.0971859 0.023361 -0.0224603 -0.023361 1128 0.000679348 0.941592 6.76052 0.10653 
-0.0965967 0.050039 0.0965967 -0.0237766 0.023005 0.0237766 1115 0.000679348 0.851847 6.85879 0.105888 
-0.072509 -0.000255432 0.125455 0.0135993 -0.0604167 -0.0089429 1245 0.000679348 0.88755 6.77496 0.10572 
-0.0557944 0.0213164 0.0775921 -0.00899431 0.0151241 0.0205437 1116 0.000679348 0.859274 12.3898 0.0868271 
-0.0379817 0.0395055 0.0949687 -0.00659774 0.0207957 -0.0205267 1129 0.000679348 0.909448 10.3533 0.091802 
-0.0182672 0.0529348 0.0780476 0.00975272 -0.0142816 0.0270817 1130 0.000679348 0.867877 12.5712 0.0864184 
-0.0168138 0.00988251 0.0753148 -0.0276157 -0.039446 -0.0148932 1117 0.000679348 0.831932 16.7952 0.0787918 
-0.0158482 0.0173666 0.125071 0.0152279 -0.00744992 -0.0206509 1246 0.000679348 0.854843 8.34353 0.0991339 
0.000247247 0.074877 0.12534 0.0605279 -0.00221941 -0.00514515 1258 0.000679348 0.883001 6.72268 0.106002 
-0.0515374 0.0958355 0.0958476 -0.00412759 -0.00296972 -0.00441211 1141 0.000679348 0.948646 6.81278 0.106371 
-0.050842 0.0950679 0.095048 0.00131188 -0.00967608 -0.0123543 1142 0.000679348 0.86133 6.94155 0.105536 
-0.0363949 0.142104 0.142842 0.0136187 -0.163121 0.118394 1270 0.000679348 0.763752 3.66826 0.129519 
-0.0364064 0.142441 0.142504 0.0187581 0.115249 -0.16182 1154 0.000679348 0.764114 3.66816 0.129521 
0.000258587 0.124751 0.0741562 0.0607243 -0.00883814 -0.00502416 1012 0.000679348 0.882714 6.71904 0.105998 
-0.00151634 0.0893907 0.199001 -0.0109284 -0.0151307 -0.0109022 1359 0.000679348 0.787268 3.31991 0.135211 
-0.0187214 0.0192168 0.192493 0.0116031 -0.0139198 0.00407999 1349 0.000679348 0.817181 4.20056 0.12505 
-0.0548369 0.0553097 0.156793 0.0424631 -0.0446423 -0.00325394 1257 0.000679348 0.847001 4.95497 0.118025 
-0.0554838 0.0559658 0.157321 0.0285179 -0.0299164 -0.0195342 1358 0.000679348 1.10412 4.90249 0.118872 
-0.08866 0.00151257 0.198706 0.0151642 0.0106909 -0.0111344 1348 0.000679348 0.788584 3.32833 0.135051 
-0.105069 0.100589 0.170547 -0.0976999 -0.216968 -0.0309935 1269 0.000679348 0.762441 3.1048 0.137737 
-0.10219 0.103444 0.17052 0.222306 0.0982761 -0.0350921 1256 0.000679348 0.76229 3.10538 0.137751 
-0.0744262 0.0684091 0.246305 0.0389973 -0.0181131 0.0225542 1357 0.000679348 0.758544 2.11985 0.156435 
-0.027157 0.0282774 0.281541 0.0110655 -0.00230722 0.0172602 1422 0.000679348 0.671252 1.79283 0.166173 
-0.068251 0.0746956 0.24633 0.0149678 -0.0409432 0.0224806 1368 0.000679348 0.758581 2.11961 0.15644 
-0.00439746 0.155232 0.228828 -0.0571412 -0.0592272 0.0019307 1370 0.000679348 0.657868 1.99169 0.160003 
-0.00308672 0.251993 0.250908 0.12182 -0.07658 -0.0772521 1281 0.000679348 0.490278 1.06902 0.197304 
-0.00240296 0.229512 0.154558 0.17009 0.00384247 -0.0592057 1165 0.000679348 0.65461 1.97208 0.160226 
-0.0733477 0.185001 0.185439 0.0669108 -0.0366645 -0.0376065 1280 0.000679348 0.696925 1.87878 0.162279 
-0.0774273 0.285318 0.185423 -0.00897255 -0.0381059 -0.0285556 1289 0.000679348 0.569084 1.05799 0.197203 
-0.122537 0.259084 0.257947 0.00954445 -0.0970104 -0.104946 1279 0.000679348 0.437612 0.765388 0.219415 
-0.0768572 0.184597 0.284344 -0.00663673 -0.0278665 -0.0381847 1377 0.000679348 0.574194 1.07684 0.196069 
-0.148429 0.148653 0.225579 0.0566917 -0.0578489 -0.131597 1429 0.000679348 0.646225 1.49969 0.176391 
-0.147471 0.218947 0.147471 0.0207214 0.12959 -0.0207214 1031 0.000679348 0.669581 1.57342 0.17246 
-0.147176 0.214851 0.147176 0.0837936 -0.324412 -0.0837936 1152 0.000679348 0.583202 1.62864 0.171824 
-0.145989 0.146028 0.216041 0.0566518 -0.0581856 -0.0521932 1268 0.000679348 0.584606 1.64181 0.171115 
-0.216041 0.146028 0.145989 0.0521932 -0.0581856 -0.0566518 1139 0.000679348 0.584606 1.64181 0.171115 
-0.225579 0.148653 0.148429 0.131597 -0.0578489 -0.0566917 982 0.000679348 0.646225 1.49969 0.176391 
-0.28007 0.222331 0.221681 0.00620783 0.00490054 -0.00177642 1138 0.000679348 0.433415 0.610843 0.2363 
-0.223958 0.274767 0.223958 -0.00580252 -0.0285039 0.00580252 1163 0.000679348 0.435338 0.614756 0.235978 
-0.221681 0.222331 0.28007 0.00177642 0.00490054 -0.00620783 1367 0.000679348 0.433415 0.610843 0.2363 
-0.258945 0.122846 0.258945 0.100489 -0.00908436 -0.100489 1267 0.000679348 0.437912 0.767845 0.21941 
-0.251063 0.00352645 0.251063 0.0740414 0.12904 -0.0740414 1231 0.000679348 0.49117 1.07014 0.197129 
-0.154261 0.00239609 0.228984 0.0604457 -0.135829 0.00311334 1347 0.000679348 0.659644 1.99634 0.160595 
-0.184448 0.0768994 0.284244 0.0299983 0.00403926 -0.0411442 1356 0.000679348 0.575144 1.07884 0.19593 
-0.185968 0.0738815 0.185968 0.0425266 -0.0651149 -0.0425266 1255 0.000679348 0.694994 1.86939 0.162392 
-0.228984 0.00239609 0.154261 -0.00311334 -0.135829 -0.0604457 1113 0.000679348 0.659644 1.99634 0.160595 
-0.284244 0.0768994 0.184448 0.0411442 0.00403926 -0.0299983 1254 0.000679348 0.575144 1.07884 0.19593 
-0.246305 0.0684091 0.0744262 -0.0225542 -0.0181131 -0.0389973 1126 0.000679348 0.758544 2.11985 0.156435 
-0.198706 0.00151257 0.08866 0.0111344 0.0106909 -0.0151642 969 0.000679348 0.788584 3.32833 0.135051 
-0.17052 0.103444 0.10219 0.0350921 0.0982761 -0.222306 1127 0.000679348 0.76229 3.10538 0.137751 
-0.170547 0.100589 0.105069 0.0309935 -0.216968 0.0976999 997 0.000679348 0.762441 3.1048 0.137737 
-0.199001 0.0893907 0.00151634 0.0109022 -0.0151307 0.0109284 831 0.000679348 0.787268 3.31991 0.135211 
-0.157321 0.0559658 0.0554838 0.0195342 -0.0299164 -0.0285179 983 0.000679348 1.10412 4.90249 0.118872 
-0.156793 0.0553097 0.0548369 0.00325394 -0.0446423 -0.0424631 984 0.000679348 0.847001 4.95497 0.118025 
-0.192493 0.0192168 0.0187214 -0.00407999 -0.0139198 -0.0116031 817 0.000679348 0.817181 4.20056 0.12505 
-0.281541 0.0282774 0.027157 -0.0172602 -0.00230722 -0.0110655 816 0.000679348 0.671252 1.79283 0.166173 
-0.24633 0.0746956 0.068251 -0.0224806 -0.0409432 -0.0149678 996 0.000679348 0.758581 2.11961 0.15644 
-0.228828 0.155232 0.00439746 -0.0019307 -0.0592272 0.0571412 689 0.000679348 0.657868 1.99169 0.160003 
-0.185439 0.185001 0.0733477 0.0376065 -0.0366645 -0.0669108 1009 0.000679348 0.696925 1.87878 0.162279 
-0.284344 0.184597 0.0768572 0.0381847 -0.0278665 0.00663673 1008 0.000679348 0.574194 1.07684 0.196069 
-0.257947 0.259084 0.122537 0.104946 -0.0970104 -0.00954445 1151 0.000679348 0.437612 0.765388 0.219415 
-0.185423 0.285318 0.0774273 0.0285556 -0.0381059 0.00897255 1020 0.000679348 0.569084 1.05799 0.197203 
-0.154558 0.229512 0.00240296 0.0592057 0.00384247 -0.17009 871 0.000679348 0.65461 1.97208 0.160226 
-0.250908 0.251993 0.00308672 0.0772521 -0.07658 -0.12182 859 0.000679348 0.490278 1.06902 0.197304 
-0.368983 0.195005 0.144183 0.0593741 -0.0406684 -0.0267065 1125 0.000679348 0.395728 0.488007 0.254719 
-0.385159 0.201197 0.0173184 0.0641433 -0.0851028 0.0340731 702 0.000679348 0.429982 0.511849 0.251937 
-0.29995 0.139495 0.0653565 0.0199019 -0.0215826 -0.0237029 844 0.000679348 0.575191 1.15492 0.190722 
-0.372365 0.0790246 0.042489 -0.053162 -0.088773 0.05315 830 0.000679348 0.427873 0.767709 0.21988 
-0.371058 0.0348636 0.0780468 -0.054968 0.0413956 -0.103062 968 0.000679348 0.436861 0.794007 0.217503 
-0.299085 0.0671344 0.140355 0.032219 -0.0140223 -0.0111806 1112 0.000679348 0.575686 1.15691 0.190645 
-0.385655 0.0174406 0.202338 0.0644239 0.0350949 -0.073791 1230 0.000679348 0.42853 0.50901 0.252402 
-0.369287 0.144839 0.194265 0.0594516 -0.0265294 -0.0415434 995 0.000679348 0.395316 0.487062 0.254842 
-0.525474 0.140084 0.115302 0.393093 -0.145896 -0.0685636 829 0.000679348 0.271867 0.183626 0.351556 
-0.525452 0.115293 0.140034 0.393097 -0.0683199 -0.146245 967 0.000679348 0.271998 0.183772 0.351483 
-0.332975 0.334783 0.0839119 0.162011 -0.156858 -0.185072 1019 0.000679348 0.42751 0.348085 0.284225 
-0.363041 0.378292 0.195393 0.347608 -0.176125 -0.206146 1266 0.000679348 0.258804 0.203218 0.342752 
-0.378073 0.363187 0.195676 0.179636 -0.345725 -0.201166 1288 0.000679348 0.259625 0.203178 0.342773 
-0.526592 0.318474 0.318434 0.253624 -0.0820748 -0.0827486 981 0.000679348 0.1465 0.0746072 0.478352 
-0.31858 0.526691 0.31858 0.0820338 -0.253826 -0.0820338 1037 0.000679348 0.146378 0.0745536 0.478509 
-0.318434 0.318474 0.526592 0.0827486 -0.0820748 -0.253624 1467 0.000679348 0.1465 0.0746072 0.478352 
-0.378419 0.196134 0.363507 0.173497 -0.199403 -0.346224 1376 0.000679348 0.2596 0.203307 0.343001 
-0.363507 0.196134 0.378419 0.346224 -0.199403 -0.173497 1150 0.000679348 0.2596 0.203307 0.343001 
-0.334669 0.0835479 0.334669 0.158738 -0.191395 -0.158738 1355 0.000679348 0.424463 0.34634 0.28529 
-0.202338 0.0174406 0.385655 0.073791 0.0350949 -0.0644239 1336 0.000679348 0.42853 0.50901 0.252402 
-0.194265 0.144839 0.369287 0.0415434 -0.0265294 -0.0594516 1437 0.000679348 0.395316 0.487062 0.254842 
-0.144183 0.195005 0.368983 0.0267065 -0.0406684 -0.0593741 1428 0.000679348 0.395728 0.488007 0.254719 
-0.0173184 0.201197 0.385159 -0.0340731 -0.0851028 -0.0641433 1379 0.000679348 0.429982 0.511849 0.251937 
-0.0653565 0.139495 0.29995 0.0237029 -0.0215826 -0.0199019 1438 0.000679348 0.575191 1.15492 0.190722 
-0.140355 0.0671344 0.299085 0.0111806 -0.0140223 -0.032219 1420 0.000679348 0.575686 1.15691 0.190645 
-0.0780468 0.0348636 0.371058 0.103062 0.0413956 0.054968 1421 0.000679348 0.436861 0.794007 0.217503 
-0.042489 0.0790246 0.372365 -0.05315 -0.088773 0.053162 1430 0.000679348 0.427873 0.767709 0.21988 
-0.140034 0.115293 0.525452 0.146245 -0.0683199 -0.393097 1462 0.000679348 0.271998 0.183772 0.351483 
-0.115302 0.140084 0.525474 0.0685636 -0.145896 -0.393093 1468 0.000679348 0.271867 0.183626 0.351556 
-0.0839119 0.334783 0.332975 0.185072 -0.156858 -0.162011 1384 0.000679348 0.42751 0.348085 0.284225 
-0.195676 0.363187 0.378073 0.201166 -0.345725 -0.179636 1162 0.000679348 0.259625 0.203178 0.342773 
-0.195393 0.378292 0.363041 0.206146 -0.176125 -0.347608 1366 0.000679348 0.258804 0.203218 0.342752 
-0.0481819 0.321086 0.5992 0.0655908 -0.148134 -0.254758 1444 0.000679348 0.139153 0.0770366 0.473783 
-0.32108 0.0481516 0.599214 0.148113 -0.0657102 -0.254253 1427 0.000679348 0.139387 0.0772204 0.473392 
-0.372053 0.222872 1.07386 -0.0234744 -0.00367321 0.0176053 1461 0.000679348 0.0471335 0.0103339 0.923208 
-0.222877 0.372049 1.07386 0.00366409 0.0234676 0.0176133 1471 0.000679348 0.0471288 0.0103324 0.923251 
-0.11558 0.683415 0.683409 -0.0969136 -0.130341 -0.130326 1388 0.000679348 0.0610446 0.0178452 0.772142 
-0.371278 1.02844 0.627953 -0.0454062 0.106904 0.0701526 1295 0.000679348 0.0426917 0.00827738 0.995419 
-0.371278 0.627951 1.02843 -0.0454053 0.0701332 0.106889 1443 0.000679348 0.0426822 0.0082746 0.995542 
-0.721556 0.721552 0.721556 -0.0514991 0.0514907 0.0514991 1278 0.000679348 0.0301203 0.00783225 1.01359 
-0.627952 0.371278 1.02842 -0.0701367 0.0454018 0.10688 1435 0.000679348 0.0426863 0.00827581 0.995491 
-0.683399 0.115601 0.683399 0.130368 0.0969415 -0.130368 1315 0.000679348 0.0610567 0.0178515 0.77206 
-1.02842 0.371278 0.627952 -0.10688 0.0454018 0.0701367 1265 0.000679348 0.0426863 0.00827581 0.995491 
-1.07386 0.222872 0.372053 -0.0176053 -0.00367321 0.0234744 1111 0.000679348 0.0471335 0.0103339 0.923208 
-0.599214 0.0481516 0.32108 0.254253 -0.0657102 -0.148113 1253 0.000679348 0.139387 0.0772204 0.473392 
-0.5992 0.321086 0.0481819 0.254758 -0.148134 -0.0655908 1007 0.000679348 0.139153 0.0770366 0.473783 
-1.07386 0.372049 0.222877 -0.0176133 0.0234676 -0.00366409 843 0.000679348 0.0471288 0.0103324 0.923251 
-0.683409 0.683415 0.11558 0.130326 -0.130341 0.0969136 413 0.000679348 0.0610446 0.0178452 0.772142 
-1.02843 0.627951 0.371278 -0.106889 0.0701332 0.0454053 1149 0.000679348 0.0426822 0.0082746 0.995542 
-0.627953 1.02844 0.371278 -0.0701526 0.106904 0.0454062 1171 0.000679348 0.0426917 0.00827738 0.995419 
-1.33366 1.04392 0.360429 -0.377292 0.288515 0.130878 857 0.000679348 0.0177446 0.0031053 1.38614 
-1.73576 0.330893 0.330893 -0.522643 0.147677 0.147678 815 0.000679348 0.0144024 0.00245626 1.49097 
-1.33366 0.360429 1.04391 -0.37729 0.130877 0.288514 1241 0.000679348 0.0177449 0.00310536 1.38615 
-1.36014 1.11402 1.11402 -0.444876 0.387611 0.387611 1277 0.000679348 0.0163298 0.00206833 1.57081 
-2.31952 0.578414 0.578414 -0.934155 0.192827 0.192827 1137 0.000679348 0.00883467 0.000820806 2.1459 
-1.77644 1.77644 0.308222 -0.713324 0.713325 0.170155 713 0.000679348 0.00848928 0.000832305 2.13902 
-1.77644 0.308214 1.77644 -0.713326 0.17015 0.713326 1335 0.000679348 0.00848927 0.000832303 2.13902 
-1.77644 -0.308214 1.77644 -0.713326 -0.17015 0.713326 1345 0.000679348 0.00848927 0.000832303 2.13902 
-2.31952 -0.578414 0.578414 -0.934155 -0.192827 0.192827 1073 0.000679348 0.00883467 0.000820806 2.1459 
-1.36014 -1.11402 1.11402 -0.444876 -0.387611 0.387611 1195 0.000679348 0.0163298 0.00206833 1.57081 
-1.33366 -1.04392 0.360429 -0.377292 -0.288515 0.130878 761 0.000679348 0.0177446 0.0031053 1.38614 
-1.73576 -0.330893 0.330893 -0.522643 -0.147677 0.147678 801 0.000679348 0.0144024 0.00245626 1.49097 
-1.33366 -0.360429 1.04391 -0.37729 -0.130877 0.288514 1229 0.000679348 0.0177449 0.00310536 1.38615 
-0.627952 -0.371278 1.02842 -0.0701367 -0.0454018 0.10688 1395 0.000679348 0.0426863 0.00827581 0.995491 
-1.02842 -0.371278 0.627952 -0.10688 -0.0454018 0.0701367 1205 0.000679348 0.0426863 0.00827581 0.995491 
-0.683399 -0.115601 0.683399 0.130368 -0.0969415 -0.130368 1365 0.000679348 0.0610567 0.0178515 0.77206 
-1.07386 -0.222872 0.372053 -0.0176053 0.00367321 0.0234744 1097 0.000679348 0.0471335 0.0103339 0.923208 
-0.599214 -0.0481516 0.32108 0.254253 0.0657102 -0.148113 1217 0.000679348 0.139387 0.0772204 0.473392 
-0.5992 -0.321086 0.0481819 0.254758 0.148134 -0.0655908 915 0.000679348 0.139153 0.0770366 0.473783 
-1.07386 -0.372049 0.222877 -0.0176133 -0.0234676 -0.00366409 773 0.000679348 0.0471288 0.0103324 0.923251 
-1.02843 -0.627951 0.371278 -0.106889 -0.0701332 0.0454053 1061 0.000679348 0.0426822 0.0082746 0.995542 
-0.683409 -0.683415 0.11558 0.130326 0.130341 0.0969136 303 0.000679348 0.0610446 0.0178452 0.772142 
-0.627953 -1.02844 0.371278 -0.0701526 -0.106904 0.0454062 1043 0.000679348 0.0426917 0.00827738 0.995419 
-0.721556 -0.721552 0.721556 -0.0514991 -0.0514907 0.0514991 1196 0.000679348 0.0301203 0.00783225 1.01359 
-0.371278 -1.02844 0.627953 -0.0454062 -0.106904 0.0701526 1181 0.000679348 0.0426917 0.00827738 0.995419 
-0.371278 -0.627951 1.02843 -0.0454053 -0.0701332 0.106889 1389 0.000679348 0.0426822 0.0082746 0.995542 
-0.11558 -0.683415 0.683409 -0.0969136 0.130341 -0.130326 1306 0.000679348 0.0610446 0.0178452 0.772142 
-0.222874 -1.07387 0.372015 0.00367011 -0.0176383 0.0234509 1041 0.000679348 0.0471577 0.0103418 0.922966 
-0.372015 -1.07387 0.222874 -0.0234509 -0.0176383 -0.00367011 737 0.000679348 0.0471577 0.0103418 0.922966 
-0.321361 -0.599154 0.0481441 0.146608 0.253992 -0.0650274 897 0.000679348 0.139803 0.0773546 0.473161 
-0.0481441 -0.599154 0.321361 0.0650274 0.253992 -0.146608 1182 0.000679348 0.139803 0.0773546 0.473161 
-0.195676 -0.363187 0.378073 0.201166 0.345725 -0.179636 1052 0.000679348 0.259625 0.203178 0.342773 
-0.195393 -0.378292 0.363041 0.206146 0.176125 -0.347608 1316 0.000679348 0.258804 0.203218 0.342752 
-0.0839119 -0.334783 0.332975 0.185072 0.156858 -0.162011 1302 0.000679348 0.42751 0.348085 0.284225 
-0.110354 -0.526791 0.144543 0.0956464 0.385059 -0.125236 894 0.000679348 0.270118 0.181718 0.353111 
-0.00234999 -0.370293 0.0826425 -0.308301 -0.0306866 -0.0528261 900 0.000679348 0.44225 0.807557 0.217027 
-0.0826425 -0.370293 0.00234999 0.0528261 -0.0306866 0.308301 745 0.000679348 0.44225 0.807557 0.217027 
-0.140559 -0.299138 0.0710994 0.007901 0.0251698 0.00208996 744 0.000679348 0.569734 1.13771 0.19158 
-0.0710994 -0.299138 0.140559 -0.00208996 0.0251698 -0.007901 1046 0.000679348 0.569734 1.13771 0.19158 
-0.017769 -0.384512 0.205766 -0.0360133 0.0658556 -0.0551035 1191 0.000679348 0.427398 0.503259 0.252719 
-0.171711 -0.373535 0.163008 0.0855198 0.0439621 -0.00283674 898 0.000679348 0.402945 0.492677 0.255804 
-0.163008 -0.373535 0.171711 0.00283674 0.0439621 -0.0855198 1045 0.000679348 0.402945 0.492677 0.255804 
-0.205766 -0.384512 0.017769 0.0551035 0.0658556 0.0360133 596 0.000679348 0.427398 0.503259 0.252719 
-0.144543 -0.526791 0.110354 0.125236 0.385059 -0.0956464 738 0.000679348 0.270118 0.181718 0.353111 
-0.332975 -0.334783 0.0839119 0.162011 0.156858 -0.185072 905 0.000679348 0.42751 0.348085 0.284225 
-0.363041 -0.378292 0.195393 0.347608 0.176125 -0.206146 1206 0.000679348 0.258804 0.203218 0.342752 
-0.378073 -0.363187 0.195676 0.179636 0.345725 -0.201166 1188 0.000679348 0.259625 0.203178 0.342773 
-0.31858 -0.526691 0.31858 0.0820338 0.253826 -0.0820338 893 0.000679348 0.146378 0.0745536 0.478509 
-0.318434 -0.318474 0.526592 0.0827486 0.0820748 -0.253624 1451 0.000679348 0.1465 0.0746072 0.478352 
-0.526592 -0.318474 0.318434 0.253624 0.0820748 -0.0827486 939 0.000679348 0.1465 0.0746072 0.478352 
-0.378419 -0.196134 0.363507 0.173497 0.199403 -0.346224 1308 0.000679348 0.2596 0.203307 0.343001 
-0.363507 -0.196134 0.378419 0.346224 0.199403 -0.173497 1062 0.000679348 0.2596 0.203307 0.343001 
-0.334669 -0.0835479 0.334669 0.158738 0.191395 -0.158738 1325 0.000679348 0.424463 0.34634 0.28529 
-0.525474 -0.140084 0.115302 0.393093 0.145896 -0.0685636 787 0.000679348 0.271867 0.183626 0.351556 
-0.525452 -0.115293 0.140034 0.393097 0.0683199 -0.146245 953 0.000679348 0.271998 0.183772 0.351483 
-0.369287 -0.144839 0.194265 0.0594516 0.0265294 -0.0415434 927 0.000679348 0.395316 0.487062 0.254842 
-0.368983 -0.195005 0.144183 0.0593741 0.0406684 -0.0267065 1085 0.000679348 0.395728 0.488007 0.254719 
-0.385159 -0.201197 0.0173184 0.0641433 0.0851028 0.0340731 606 0.000679348 0.429982 0.511849 0.251937 
-0.29995 -0.139495 0.0653565 0.0199019 0.0215826 -0.0237029 774 0.000679348 0.575191 1.15492 0.190722 
-0.372365 -0.0790246 0.042489 -0.053162 0.088773 0.05315 788 0.000679348 0.427873 0.767709 0.21988 
-0.371058 -0.0348636 0.0780468 -0.054968 -0.0413956 -0.103062 954 0.000679348 0.436861 0.794007 0.217503 
-0.299085 -0.0671344 0.140355 0.032219 0.0140223 -0.0111806 1098 0.000679348 0.575686 1.15691 0.190645 
-0.385655 -0.0174406 0.202338 0.0644239 -0.0350949 -0.073791 1242 0.000679348 0.42853 0.50901 0.252402 
-0.251063 -0.00352645 0.251063 0.0740414 -0.12904 -0.0740414 1243 0.000679348 0.49117 1.07014 0.197129 
-0.154261 -0.00239609 0.228984 0.0604457 0.135829 0.00311334 1337 0.000679348 0.659644 1.99634 0.160595 
-0.184448 -0.0768994 0.284244 0.0299983 -0.00403926 -0.0411442 1326 0.000679348 0.575144 1.07884 0.19593 
-0.258945 -0.122846 0.258945 0.100489 0.00908436 -0.100489 1207 0.000679348 0.437912 0.767845 0.21941 
-0.284244 -0.0768994 0.184448 0.0411442 -0.00403926 -0.0299983 1218 0.000679348 0.575144 1.07884 0.19593 
-0.185968 -0.0738815 0.185968 0.0425266 0.0651149 -0.0425266 1219 0.000679348 0.694994 1.86939 0.162392 
-0.228984 -0.00239609 0.154261 -0.00311334 0.135829 -0.0604457 1099 0.000679348 0.659644 1.99634 0.160595 
-0.246305 -0.0684091 0.0744262 -0.0225542 0.0181131 -0.0389973 1086 0.000679348 0.758544 2.11985 0.156435 
-0.281541 -0.0282774 0.027157 -0.0172602 0.00230722 -0.0110655 802 0.000679348 0.671252 1.79283 0.166173 
-0.192493 -0.0192168 0.0187214 -0.00407999 0.0139198 -0.0116031 803 0.000679348 0.817181 4.20056 0.12505 
-0.156793 -0.0553097 0.0548369 0.00325394 0.0446423 -0.0424631 942 0.000679348 0.847001 4.95497 0.118025 
-0.157321 -0.0559658 0.0554838 0.0195342 0.0299164 -0.0285179 941 0.000679348 1.10412 4.90249 0.118872 
-0.198706 -0.00151257 0.08866 0.0111344 -0.0106909 -0.0151642 955 0.000679348 0.788584 3.32833 0.135051 
-0.17052 -0.103444 0.10219 0.0350921 -0.0982761 -0.222306 1087 0.000679348 0.76229 3.10538 0.137751 
-0.170547 -0.100589 0.105069 0.0309935 0.216968 0.0976999 929 0.000679348 0.762441 3.1048 0.137737 
-0.199001 -0.0893907 0.00151634 0.0109022 0.0151307 0.0109284 789 0.000679348 0.787268 3.31991 0.135211 
-0.24633 -0.0746956 0.068251 -0.0224806 0.0409432 -0.0149678 928 0.000679348 0.758581 2.11961 0.15644 
-0.284344 -0.184597 0.0768572 0.0381847 0.0278665 0.00663673 916 0.000679348 0.574194 1.07684 0.196069 
-0.228828 -0.155232 0.00439746 -0.0019307 0.0592272 0.0571412 619 0.000679348 0.657868 1.99169 0.160003 
-0.185439 -0.185001 0.0733477 0.0376065 0.0366645 -0.0669108 917 0.000679348 0.696925 1.87878 0.162279 
-0.185423 -0.285318 0.0774273 0.0285556 0.0381059 0.00897255 906 0.000679348 0.569084 1.05799 0.197203 
-0.154558 -0.229512 0.00240296 0.0592057 -0.00384247 -0.17009 753 0.000679348 0.65461 1.97208 0.160226 
-0.250908 -0.251993 0.00308672 0.0772521 0.07658 -0.12182 763 0.000679348 0.490278 1.06902 0.197304 
-0.257947 -0.259084 0.122537 0.104946 0.0970104 -0.00954445 1063 0.000679348 0.437612 0.765388 0.219415 
-0.223958 -0.274767 0.223958 -0.00580252 0.0285039 0.00580252 1053 0.000679348 0.435338 0.614756 0.235978 
-0.221681 -0.222331 0.28007 0.00177642 -0.00490054 -0.00620783 1317 0.000679348 0.433415 0.610843 0.2363 
-0.28007 -0.222331 0.221681 0.00620783 -0.00490054 -0.00177642 1074 0.000679348 0.433415 0.610843 0.2363 
-0.225579 -0.148653 0.148429 0.131597 0.0578489 -0.0566917 940 0.000679348 0.646225 1.49969 0.176391 
-0.216041 -0.146028 0.145989 0.0521932 0.0581856 -0.0566518 1075 0.000679348 0.584606 1.64181 0.171115 
-0.147176 -0.214851 0.147176 0.0837936 0.324412 -0.0837936 1064 0.000679348 0.583202 1.62864 0.171824 
-0.145989 -0.146028 0.216041 0.0566518 0.0581856 -0.0521932 1208 0.000679348 0.584606 1.64181 0.171115 
-0.148429 -0.148653 0.225579 0.0566917 0.0578489 -0.131597 1405 0.000679348 0.646225 1.49969 0.176391 
